country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Panama,PAN,2021-04-30,672846.0,,,687.0,11006.0,15.59,,,2551.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Panama,PAN,2021-05-01,687653.0,496449.0,191204.0,14807.0,11242.0,15.94,11.51,4.43,2605.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://twitter.com/MINSAPma/status/1389025402946035712
Papua New Guinea,PNG,2021-03-29,0.0,0.0,,,,0.0,0.0,,,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-03-30,,,,,42.0,,,,5.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-03-31,,,,,42.0,,,,5.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-01,,,,,42.0,,,,5.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-02,,,,,42.0,,,,5.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-03,,,,,42.0,,,,5.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-04,250.0,250.0,,,42.0,0.0,0.0,,5.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-05,,,,,53.0,,,,6.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-06,,,,,64.0,,,,7.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-07,,,,,75.0,,,,8.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-08,,,,,86.0,,,,10.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-09,,,,,97.0,,,,11.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-10,,,,,108.0,,,,12.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-11,1081.0,1081.0,,,119.0,0.01,0.01,,13.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-12,,,,,120.0,,,,13.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-13,,,,,122.0,,,,14.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-14,,,,,124.0,,,,14.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-15,,,,,125.0,,,,14.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-16,,,,,127.0,,,,14.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-17,,,,,128.0,,,,14.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-18,,,,,130.0,,,,15.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-19,,,,,130.0,,,,15.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-20,,,,,130.0,,,,15.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-21,,,,,130.0,,,,15.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-22,,,,,130.0,,,,15.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-23,,,,,130.0,,,,15.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-24,,,,,130.0,,,,15.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Papua New Guinea,PNG,2021-04-25,2900.0,2900.0,,,130.0,0.03,0.03,,15.0,Oxford/AstraZeneca,Government of Papua New Guinea,https://covid19.info.gov.pg/files/Situation%20Report/PNG%20COVID-19%20Health%20Situation%20Report%2070%20DRAFT%20FINAL.pdf
Paraguay,PRY,2021-02-21,0.0,0.0,,,,0.0,0.0,,,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-02-22,200.0,200.0,,200.0,200.0,0.0,0.0,,28.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-02-23,545.0,545.0,,345.0,272.0,0.01,0.01,,38.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-02-24,1000.0,1000.0,,455.0,333.0,0.01,0.01,,47.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-02-25,1360.0,1360.0,,360.0,340.0,0.02,0.02,,48.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-02-26,1520.0,1520.0,,160.0,304.0,0.02,0.02,,43.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-02-27,,,,,258.0,,,,36.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-02-28,,,,,225.0,,,,32.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-01,,,,,200.0,,,,28.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-02,1630.0,1630.0,,,155.0,0.02,0.02,,22.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-03,1695.0,1695.0,,65.0,99.0,0.02,0.02,,14.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-04,1725.0,1725.0,,30.0,52.0,0.02,0.02,,7.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-05,,,,,32.0,,,,4.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-06,,,,,30.0,,,,4.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-07,1775.0,1775.0,,,29.0,0.02,0.02,,4.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-08,1875.0,1875.0,,100.0,39.0,0.03,0.03,,5.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-09,1930.0,1930.0,,55.0,43.0,0.03,0.03,,6.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-10,2891.0,2891.0,,961.0,171.0,0.04,0.04,,24.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-11,4720.0,4720.0,,1829.0,428.0,0.07,0.07,,60.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-12,7848.0,7848.0,,3128.0,872.0,0.11,0.11,,122.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-13,9908.0,9908.0,,2060.0,1164.0,0.14,0.14,,163.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-14,11643.0,11643.0,,1735.0,1410.0,0.16,0.16,,198.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-15,12078.0,11928.0,150.0,435.0,1458.0,0.17,0.17,0.0,204.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-16,13053.0,12558.0,495.0,975.0,1589.0,0.18,0.18,0.01,223.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-17,13929.0,13014.0,915.0,876.0,1577.0,0.2,0.18,0.01,221.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-18,14467.0,13247.0,1220.0,538.0,1392.0,0.2,0.19,0.02,195.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-19,14707.0,13332.0,1375.0,240.0,980.0,0.21,0.19,0.02,137.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-20,14708.0,13333.0,1375.0,1.0,686.0,0.21,0.19,0.02,96.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-21,,,,,440.0,,,,62.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-22,14734.0,13334.0,1400.0,,379.0,0.21,0.19,0.02,53.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-23,18874.0,17369.0,1505.0,4140.0,832.0,0.26,0.24,0.02,117.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-24,24373.0,22793.0,1580.0,5499.0,1492.0,0.34,0.32,0.02,209.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-25,30038.0,28417.0,1621.0,5665.0,2224.0,0.42,0.4,0.02,312.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-26,34826.0,33169.0,1657.0,4788.0,2874.0,0.49,0.47,0.02,403.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-27,36954.0,35295.0,1659.0,2128.0,3178.0,0.52,0.49,0.02,446.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-28,38171.0,36505.0,1666.0,1217.0,3350.0,0.54,0.51,0.02,470.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-29,41542.0,39790.0,1752.0,3371.0,3830.0,0.58,0.56,0.02,537.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-30,43629.0,41835.0,1794.0,2087.0,3536.0,0.61,0.59,0.03,496.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-03-31,45328.0,43489.0,1839.0,1699.0,2994.0,0.64,0.61,0.03,420.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-01,,,,,2238.0,,,,314.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-02,46081.0,44241.0,1840.0,,1608.0,0.65,0.62,0.03,225.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-03,46385.0,44545.0,1840.0,304.0,1347.0,0.65,0.62,0.03,189.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-04,46387.0,44547.0,1840.0,2.0,1174.0,0.65,0.62,0.03,165.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-05,46940.0,45079.0,1861.0,553.0,771.0,0.66,0.63,0.03,108.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-06,47564.0,45618.0,1946.0,624.0,562.0,0.67,0.64,0.03,79.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-07,49022.0,46219.0,2803.0,1458.0,528.0,0.69,0.65,0.04,74.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-08,51359.0,47059.0,4300.0,2337.0,808.0,0.72,0.66,0.06,113.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-09,53788.0,47286.0,6502.0,2429.0,1101.0,0.75,0.66,0.09,154.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-10,55684.0,48092.0,7592.0,1896.0,1328.0,0.78,0.67,0.11,186.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-11,57283.0,49283.0,8000.0,1599.0,1557.0,0.8,0.69,0.11,218.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-12,61763.0,52294.0,9469.0,4480.0,2118.0,0.87,0.73,0.13,297.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-13,69984.0,59664.0,10320.0,8221.0,3203.0,0.98,0.84,0.14,449.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-14,77715.0,66800.0,10915.0,7731.0,4099.0,1.09,0.94,0.15,575.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-15,84276.0,73324.0,10952.0,6561.0,4702.0,1.18,1.03,0.15,659.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-16,89270.0,78282.0,10988.0,4994.0,5069.0,1.25,1.1,0.15,711.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-17,90435.0,79442.0,10993.0,1165.0,4964.0,1.27,1.11,0.15,696.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-18,90757.0,79763.0,10994.0,322.0,4782.0,1.27,1.12,0.15,670.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-19,93065.0,82058.0,11007.0,2308.0,4472.0,1.3,1.15,0.15,627.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-20,95121.0,84100.0,11021.0,2056.0,3591.0,1.33,1.18,0.15,503.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-21,96797.0,85766.0,11031.0,1676.0,2726.0,1.36,1.2,0.15,382.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-22,98262.0,87219.0,11043.0,1465.0,1998.0,1.38,1.22,0.15,280.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-23,99487.0,88431.0,11056.0,1225.0,1460.0,1.39,1.24,0.16,205.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-24,99722.0,88664.0,11058.0,235.0,1327.0,1.4,1.24,0.16,186.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-25,99816.0,88758.0,11058.0,94.0,1294.0,1.4,1.24,0.16,181.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-26,100645.0,89581.0,11064.0,829.0,1083.0,1.41,1.26,0.16,152.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Paraguay,PRY,2021-04-27,103994.0,92926.0,11068.0,3349.0,1268.0,1.46,1.3,0.16,178.0,Sputnik V,Government of Paraguay,https://www.vacunate.gov.py/index-listado-vacunados.html
Peru,PER,2021-02-09,3842.0,3842.0,,,,0.01,0.01,,,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-10,20431.0,20431.0,,16589.0,16589.0,0.06,0.06,,503.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-11,54281.0,54281.0,,33850.0,25220.0,0.16,0.16,,765.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-12,86630.0,86630.0,,32349.0,27596.0,0.26,0.26,,837.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-13,105537.0,105537.0,,18907.0,25424.0,0.32,0.32,,771.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-14,110715.0,110715.0,,5178.0,21375.0,0.34,0.34,,648.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-15,122310.0,122310.0,,11595.0,19745.0,0.37,0.37,,599.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-16,129793.0,129793.0,,7483.0,17993.0,0.39,0.39,,546.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-17,133670.0,133670.0,,3877.0,16177.0,0.41,0.41,,491.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-18,140997.0,140997.0,,7327.0,12388.0,0.43,0.43,,376.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-19,170835.0,170835.0,,29838.0,12029.0,0.52,0.52,,365.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-20,196633.0,196633.0,,25798.0,13014.0,0.6,0.6,,395.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-21,201003.0,201003.0,,4370.0,12898.0,0.61,0.61,,391.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-22,229119.0,229119.0,,28116.0,15258.0,0.69,0.69,,463.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-23,255897.0,255897.0,,26778.0,18015.0,0.78,0.78,,546.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-24,278205.0,278205.0,,22308.0,20648.0,0.84,0.84,,626.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
Peru,PER,2021-02-25,293781.0,293781.0,,15576.0,21826.0,0.89,0.89,,662.0,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing",Ministry of Health,https://www.datosabiertos.gob.pe/dataset/vacunaci%C3%B3n-contra-covid-19-ministerio-de-salud-minsa
